recorder,recorderid,recorderlogin,identifier,ids,records,identifierid,identifierlogin,totalids
Frédéric Desmoulins,{1055524},{freddesmoulins},Thomas Mesaglio,1,468,{1138587},{thebeachcomber},6579
robertpergl,{368404},{robertpergl},Thomas Nataprawira,1,854,{1768249},{tom-nata},244
Lila,,,Thomas Nataprawira,1,477,{1768249},{tom-nata},244
Susan Wiser,{57411},{susanwiser},Thorsten Usée,1,520,{740345},{tusee},1029
avocat,{91922},{avocat},Thorsten Usée,1,3414,{740345},{tusee},1029
leithallb,{412258},{leithallb},Tig,1,858,,,10037
TheKakarinka,{1719032},{thekakarinka},Tig,1,1259,,,10037
mariendistel,{1068938},{mariendistel},Tig,1,97,,,10037
Donald Hobern,{4859},{dhobern},Tig,1,1649,,,10037
wildchroma,{1354686},{wildchroma},Tig,1,1959,,,10037
Pablo de la Fuente Brun,{264427},{pdfuenteb},Tig,1,177,,,10037
avocat,{91922},{avocat},Tig,1,3414,,,10037
Aaron Bean,,,Tim,1,112,,,3542
martyhing,{433980},{martyhing},Tim,1,332,,,3542
lancelot239,{407095},{lancelot239},Tim,1,564,,,3542
Frédéric Desmoulins,{1055524},{freddesmoulins},Tim,1,468,,,3542
Stephen Matthews,{652405},{stephenmatthews},Tim,1,730,,,3542
hinterrandmacrochaetenquerreihe,{1830473},{hinterrandmacrochaetenquerreihe},Tim,1,38,,,3542
Joel Poyitt,{738376},{joelp},Tim,1,1056,,,3542
Donald Hobern,{4859},{dhobern},Tim,1,1649,,,3542
tjeales,{1274785},{tjeales},Tim,1,1343,,,3542
sea-kangaroo,{2991},{sea-kangaroo},Tim Hammer,1,10297,{624851},{thammer},509
ladyrobyn,,,Tim Hammer,1,736,{624851},{thammer},509
grisper1,,,Tim Hammer,1,150,{624851},{thammer},509
David McCorquodale,{479031},{dbmcc09},Tim Hammer,1,7233,{624851},{thammer},509
Mike,,,Tim Sterrett,1,4718,{552664},{sterrett},2263
Chris Cheatle,{409010},{cmcheatle},Tim Sterrett,1,2031,{552664},{sterrett},2263
Ailfe Giggles,{1133344},{ailfegiggles},Tim Sterrett,1,623,{552664},{sterrett},2263
Scott Bowers,{221631},{hdemann},Tim Sterrett,1,290,{552664},{sterrett},2263
Nathaniel Sharp,{171529},{nsharp},Tim Sterrett,1,3222,{552664},{sterrett},2263
Julie Reid,{486331},{juliereid},Tim Sterrett,1,2305,{552664},{sterrett},2263
sea-kangaroo,{2991},{sea-kangaroo},Tim Sterrett,1,10297,{552664},{sterrett},2263
avocat,{91922},{avocat},Tim Sterrett,1,3414,{552664},{sterrett},2263
Julius Simonelli,{327210},{jss367},Tim Sterrett,1,275,{552664},{sterrett},2263
Jeff,,,Tim Sterrett,1,318,{552664},{sterrett},2263
Mike,,,Tim Wilms,1,4718,{660551},{tim_wilms},300
Pete Woodall,{108966},{nyoni-pete},Tim Wilms,1,2044,{660551},{tim_wilms},300
Joel Poyitt,{738376},{joelp},Tim Wilms,1,1056,{660551},{tim_wilms},300
James Bailey,{6971},{silversea_starsong},Timothy Harker,1,10404,{569387},{timharker},94
Kelvin Perrie,{773820},{kelvinperrie},Timothy Harker,1,1165,{569387},{timharker},94
Mike,,,titreeren,1,4718,{2129490},{titreeren},88
Ethan Beaver,{1401423},{ethanbeaver},titreeren,1,622,{2129490},{titreeren},88
Antoni Camozzato,{1802650},{chuditch},titreeren,1,1326,{2129490},{titreeren},88
avocat,{91922},{avocat},tlaloc27,1,3414,,,786
Kostas Zontanos,{396990},{kostaszontanos},tlaloc27,1,2748,,,786
Vijay Barve,{7943},{vijaybarve},tlaloc27,1,869,,,786
Juha Kinnunen,{614374},{juhakinnunen},tlsv2,1,1558,,,2014
jkt,{1510949},{jkt},Tom Kirschey,1,791,{155951},{tom-kirschey},1374
Subir B. Shakya,{679169},{subirshakya},Tom Kirschey,1,577,{155951},{tom-kirschey},1374
Mike,,,Tom Kirschey,1,4718,{155951},{tom-kirschey},1374
leithallb,{412258},{leithallb},Tom Kirschey,1,858,{155951},{tom-kirschey},1374
ahmedm,{1529405},{ahmedm},Tom Kirschey,1,1644,{155951},{tom-kirschey},1374
goblekitepe,{1147339},{goblekitepe},Tom Kirschey,1,96,{155951},{tom-kirschey},1374
Kritsada Moomuang,,,Tom Kirschey,1,249,{155951},{tom-kirschey},1374
oskarkempka,{1929914},{oskarkempka},Tom Kirschey,1,21,{155951},{tom-kirschey},1374
swanand kesari,{679749},{swanand},Tom Kirschey,1,384,{155951},{tom-kirschey},1374
Fitri Jatmika,{1181549},{fitrijatmika},Tom Kirschey,1,43,{155951},{tom-kirschey},1374
hinterrandmacrochaetenquerreihe,{1830473},{hinterrandmacrochaetenquerreihe},Tom May,1,38,,,672
indrabone,{1850358},{indrabone},Tom May,1,108,,,672
sicilelleth,{1396213},{sicilelleth},Tom May,1,12,,,672
David McCorquodale,{479031},{dbmcc09},Tom May,1,7233,,,672
Antoni Camozzato,{1802650},{chuditch},Tom May,1,1326,,,672
Lila,,,Tom May,1,477,,,672
tjeales,{1274785},{tjeales},Tom May,1,1343,,,672
Aaron Bean,,,Tom May,1,112,,,672
Simon Nicholas,{165659},{simonnicholas},Tom May,1,453,,,672
Chris Cheatle,{409010},{cmcheatle},Tom May,1,2031,,,672
titreeren,{2129490},{titreeren},Tom May,1,80,,,672
tangatawhenua,{125707},{tangatawhenua},Tom Saunders,1,1774,{58178},{tom_saunders},100
Jon Sullivan,{1115},{jon_sullivan},Tom Saunders,1,4503,{58178},{tom_saunders},100
James Bailey,{6971},{silversea_starsong},Tom Saunders,1,10404,{58178},{tom_saunders},100
Neil Fitzgerald,{57588},{neil_fitzgerald},Tom Saunders,1,193,{58178},{tom_saunders},100
Simon Nicholas,{165659},{simonnicholas},Tom Saunders,1,453,{58178},{tom_saunders},100
avocat,{91922},{avocat},Tony Belejack,1,3414,{1089056},{bluejay2007},810
Allan MacMillan,{570815},{agmcmll},Tony Belejack,1,754,{1089056},{bluejay2007},810
Madison Gover,{749118},{madisong},Tony Belejack,1,1800,{1089056},{bluejay2007},810
roomthily,{442615},{roomthily},Tony Belejack,1,4783,{1089056},{bluejay2007},810
Jon Sullivan,{1115},{jon_sullivan},Tony Belejack,1,4503,{1089056},{bluejay2007},810
James Bailey,{6971},{silversea_starsong},Tony Belejack,1,10404,{1089056},{bluejay2007},810
Robert Russo,{1409076},{lenrely},Tony Belejack,1,1681,{1089056},{bluejay2007},810
Julie Reid,{486331},{juliereid},Tony Belejack,1,2305,{1089056},{bluejay2007},810
Sam,,,Tony Belejack,1,364,{1089056},{bluejay2007},810
Donald Hobern,{4859},{dhobern},Tony Rebelo,1,1649,,,4031
Lennart Hudel,{863305},{lennarthud},Tony Strazzari,1,436,{969302},{tonydiver},2012
Scott W. Gavins,{1774496},{scottwgavins},Tony van Kampen,1,417,{1551892},{aavankampen},619
grisper1,,,Tony van Kampen,1,150,{1551892},{aavankampen},619
Ethan Beaver,{1401423},{ethanbeaver},Tony van Kampen,1,622,{1551892},{aavankampen},619
hinterrandmacrochaetenquerreihe,{1830473},{hinterrandmacrochaetenquerreihe},Tony van Kampen,1,38,{1551892},{aavankampen},619
leithallb,{412258},{leithallb},Tony van Kampen,1,858,{1551892},{aavankampen},619
Neil Fitzgerald,{57588},{neil_fitzgerald},Tony Wills,1,193,{16490},{tony_wills},853
Simon Nicholas,{165659},{simonnicholas},Tony Wills,1,453,{16490},{tony_wills},853
Daniel Percy,{1796360},{dan686},Tony Wills,1,373,{16490},{tony_wills},853
Chris Harrison,{6690},{sandboa},Tony Wills,1,1312,{16490},{tony_wills},853
Julius Simonelli,{327210},{jss367},Tony Wills,1,275,{16490},{tony_wills},853
sea-kangaroo,{2991},{sea-kangaroo},Tony Wills,1,10297,{16490},{tony_wills},853
Tom Saunders,{58178},{tom_saunders},Tony Wills,1,60,{16490},{tony_wills},853
David Lyttle,{58573},{david_lyttle},Tony Wills,1,683,{16490},{tony_wills},853
Caitlin,,,tony_d,1,386,{692058},{tony_d},236
triciastewart,{1458557},{triciastewart},tony_d,1,1526,{692058},{tony_d},236
Will Ford,{2148973},{willpford},tony_d,1,19,{692058},{tony_d},236
Donald Hobern,{4859},{dhobern},tony_robillard,1,1649,{555037},{tony_robillard},36
Lennart Hudel,{863305},{lennarthud},tony_robillard,1,436,{555037},{tony_robillard},36
Chris Ecroyd,{59179},{chrise},Trond R. Oskars,1,2070,{743105},{trondoskars},284
sea-kangaroo,{2991},{sea-kangaroo},turnercichlid,1,10297,{404365},{turnercichlid},153
Julie Reid,{486331},{juliereid},Ty Sharrow,1,2305,,,935
Robert Russo,{1409076},{lenrely},Ty Sharrow,1,1681,,,935
Andrew Conboy,{1293450},{conboy},Ty Sharrow,1,1816,,,935
sea-kangaroo,{2991},{sea-kangaroo},Ty Sharrow,1,10297,,,935
John,,,Ty Sharrow,1,1028,,,935
Joseph McPhail,{1722768},{thebirdnerd},Ty Smith,1,1496,{458167},{tysmith},2862
Ben,,,Ty Smith,1,565,{458167},{tysmith},2862
Robert Russo,{1409076},{lenrely},Ty Smith,1,1681,{458167},{tysmith},2862
odocoileus,{1301409},{odocoileus},uconnbirdfish,1,102,,,1267
Kuan-Chieh (Chuck) Hung,{700672},{pseudoshuigeeee},uconnbirdfish,1,4369,,,1267
James Bailey,{6971},{silversea_starsong},uconnbirdfish,1,10404,,,1267
martyhing,{433980},{martyhing},uconnbirdfish,1,332,,,1267
Crowdy Pollock,{1716964},{caterpillarofsociety},uconnbirdfish,1,605,,,1267
Henry de Lange,{552380},{henrydelange},uconnbirdfish,1,1292,,,1267
Robert Russo,{1409076},{lenrely},uconnbirdfish,1,1681,,,1267
Andrew Conboy,{1293450},{conboy},uconnbirdfish,1,1816,,,1267
Ailfe Giggles,{1133344},{ailfegiggles},uconnbirdfish,1,623,,,1267
John Beetham,{172},{dendroica},uconnbirdfish,1,1229,,,1267
indrabone,{1850358},{indrabone},Valentin de Mazancourt,1,108,{782891},{mazancourt},1578
batworker,{1477605},{batworker},Valentin de Mazancourt,1,223,{782891},{mazancourt},1578
eliotthuguet,{1205155},{eliotthuguet},Valentin de Mazancourt,1,288,{782891},{mazancourt},1578
martyhing,{433980},{martyhing},Valentin de Mazancourt,1,332,{782891},{mazancourt},1578
Luke,,,Valentin de Mazancourt,1,1080,{782891},{mazancourt},1578
Andrew Townsend,{896523},{tutukiwi},Valentin de Mazancourt,1,384,{782891},{mazancourt},1578
Donald Hampton,{1876556},{akdhampton},Valentin de Mazancourt,1,23,{782891},{mazancourt},1578
ahmedm,{1529405},{ahmedm},Valentin de Mazancourt,1,1644,{782891},{mazancourt},1578
Vijay Barve,{7943},{vijaybarve},Valentin de Mazancourt,1,869,{782891},{mazancourt},1578
Pierre Tellier,{1506},{pierre_t},Valentin de Mazancourt,1,22,{782891},{mazancourt},1578
James Bailey,{6971},{silversea_starsong},Valentin de Mazancourt,1,10404,{782891},{mazancourt},1578
Michael Bakker Paiva,{25160},{michaelbakkerpaiva},Valentin de Mazancourt,1,1908,{782891},{mazancourt},1578
Juha Kinnunen,{614374},{juhakinnunen},Valerio Lazzeri,1,1558,{384954},{blue_celery},2903
eamonccorbett,{439575},{eamonccorbett},Valerio Lazzeri,1,1588,{384954},{blue_celery},2903
themothergooz,{683711},{themothergooz},Valerio Lazzeri,1,150,{384954},{blue_celery},2903
Ben,,,Valerio Lazzeri,1,565,{384954},{blue_celery},2903
sea-kangaroo,{2991},{sea-kangaroo},Valerio Lazzeri,1,10297,{384954},{blue_celery},2903
René Stalder,{1436169},{horticultix},Valerio Lazzeri,1,1561,{384954},{blue_celery},2903
Pablo de la Fuente Brun,{264427},{pdfuenteb},Valerio Lazzeri,1,177,{384954},{blue_celery},2903
mich8,{1118671},{mich8},Valerio Lazzeri,1,317,{384954},{blue_celery},2903
Kostas Zontanos,{396990},{kostaszontanos},Valerio Lazzeri,1,2748,{384954},{blue_celery},2903
grace_sibley,{2155217},{grace_sibley},Valia Pavlou,1,160,{1441483},{karakaxa},3856
Alexey Katz,,,Valia Pavlou,1,288,{1441483},{karakaxa},3856
tangatawhenua,{125707},{tangatawhenua},Valia Pavlou,1,1774,{1441483},{karakaxa},3856
Nathaniel Sharp,{171529},{nsharp},Valia Pavlou,1,3222,{1441483},{karakaxa},3856
Chris Cheatle,{409010},{cmcheatle},Valia Pavlou,1,2031,{1441483},{karakaxa},3856
mariendistel,{1068938},{mariendistel},Valia Pavlou,1,97,{1441483},{karakaxa},3856
Calli,,,Valia Pavlou,1,2445,{1441483},{karakaxa},3856
Ailfe Giggles,{1133344},{ailfegiggles},Valia Pavlou,1,623,{1441483},{karakaxa},3856
Lila,,,Valia Pavlou,1,477,{1441483},{karakaxa},3856
James Bailey,{6971},{silversea_starsong},Valia Pavlou,1,10404,{1441483},{karakaxa},3856
Jeremy Hussell,{367383},{jeremyhussell},Valia Pavlou,1,714,{1441483},{karakaxa},3856
wildchroma,{1354686},{wildchroma},Valia Pavlou,1,1959,{1441483},{karakaxa},3856
Kuan-Chieh (Chuck) Hung,{700672},{pseudoshuigeeee},Valia Pavlou,1,4369,{1441483},{karakaxa},3856
wildliferpete,,,Valia Pavlou,1,83,{1441483},{karakaxa},3856
Pete Woodall,{108966},{nyoni-pete},Valia Pavlou,1,2044,{1441483},{karakaxa},3856
CK Kelly,{264009},{ck2az},Valia Pavlou,1,32852,{1441483},{karakaxa},3856
Kent Warner,{1267247},{take2},Valia Pavlou,1,135,{1441483},{karakaxa},3856
Joseph McPhail,{1722768},{thebirdnerd},Valia Pavlou,1,1496,{1441483},{karakaxa},3856
Andrew Conboy,{1293450},{conboy},Van Remsen,1,1816,{270816},{vanremsen},346
John Sullivan,,,Van Truan,1,1270,{1099152},{vantruan},1045
Calli,,,Van Truan,1,2445,{1099152},{vantruan},1045
Ryan Cooke,{469469},{ryancooke},Van Truan,1,1804,{1099152},{vantruan},1045
Mike,,,Van Truan,1,4718,{1099152},{vantruan},1045
grace_sibley,{2155217},{grace_sibley},vavilovian_mimic,1,160,{1477617},{vavilovian_mimic},637
Susan Wiser,{57411},{susanwiser},vavilovian_mimic,1,520,{1477617},{vavilovian_mimic},637
Michael Bakker Paiva,{25160},{michaelbakkerpaiva},vavilovian_mimic,1,1908,{1477617},{vavilovian_mimic},637
Ethan Beaver,{1401423},{ethanbeaver},vavilovian_mimic,1,622,{1477617},{vavilovian_mimic},637
Steve Taylor,,,vavilovian_mimic,1,515,{1477617},{vavilovian_mimic},637
Andrew Conboy,{1293450},{conboy},Ves,1,1816,{539598},{sylbird},5290
Jon Sullivan,{1115},{jon_sullivan},Ves,1,4503,{539598},{sylbird},5290
Madison Gover,{749118},{madisong},Ves,1,1800,{539598},{sylbird},5290
roomthily,{442615},{roomthily},Ves,1,4783,{539598},{sylbird},5290
Simon Nicholas,{165659},{simonnicholas},Ves,1,453,{539598},{sylbird},5290
CK Kelly,{264009},{ck2az},Ves,1,32852,{539598},{sylbird},5290
Ryan Cooke,{469469},{ryancooke},Ves,1,1804,{539598},{sylbird},5290
happy_wanderer,{2479985},{happy_wanderer},Victor W Fazio III,1,49,{13444},{vicfazio3},10437
triciastewart,{1458557},{triciastewart},Victor W Fazio III,1,1526,{13444},{vicfazio3},10437
Ian Cowan,{2318682},{nawocnai},Victor W Fazio III,1,1132,{13444},{vicfazio3},10437
grisper1,,,Victor W Fazio III,1,150,{13444},{vicfazio3},10437
Kent Warner,{1267247},{take2},Victor W Fazio III,1,135,{13444},{vicfazio3},10437
Rush Ecology Services,{64718},{rushecology},Victor W Fazio III,1,137,{13444},{vicfazio3},10437
Karen Retra,{1364580},{karenretra},Victor W Fazio III,1,315,{13444},{vicfazio3},10437
Will Ford,{2148973},{willpford},Victor W Fazio III,1,19,{13444},{vicfazio3},10437
Barry J Davis,{1348669},{davobj},Victor W Fazio III,1,99,{13444},{vicfazio3},10437
Thomas Nataprawira,{1768249},{tom-nata},Victor W Fazio III,1,250,{13444},{vicfazio3},10437
indrabone,{1850358},{indrabone},Victor W Fazio III,1,108,{13444},{vicfazio3},10437
scribbles,{1861399},{scribbles},Victor W Fazio III,1,739,{13444},{vicfazio3},10437
Adit Jeyan,{1231059},{adit},Vijay Barve,1,207,{7943},{vijaybarve},637
wildchroma,{1354686},{wildchroma},vsoror,1,1959,{346610},{vsoror},49
Pablo de la Fuente Brun,{264427},{pdfuenteb},Wayne Fidler,1,177,{281081},{wayne_fidler},4663
Susan Wiser,{57411},{susanwiser},Wayne Martin,1,520,{747028},{w_martin},924
ladyrobyn,,,Wayne Martin,1,736,{747028},{w_martin},924
James Maino,{1278347},{jamos},Wayne Martin,1,47,{747028},{w_martin},924
Rush Ecology Services,{64718},{rushecology},Wayne Martin,1,137,{747028},{w_martin},924
Lisa Bennett,{59227},{lisa_bennett},Werner de Gier,1,839,{608534},{wernerdegier},115
Eugene Popov,{913789},{epopov},wildchroma,1,1200,{1354686},{wildchroma},1797
Sarah DeLong-Duhon,{650771},{sarahduhon},Wilderness Hobo,1,435,{1139470},{wildernesshobo},346
Caitlin,,,wildliferpete,1,386,,,205
Simon Nicholas,{165659},{simonnicholas},wildliferpete,1,453,,,205
Erin Powell,{645281},{erincpow},wildliferpete,1,292,,,205
sea-kangaroo,{2991},{sea-kangaroo},Will Cornwell,1,10297,{45978},{wcornwell},156
avocat,{91922},{avocat},Will Cornwell,1,3414,{45978},{wcornwell},156
Karen Retra,{1364580},{karenretra},Will Ford,1,315,{2148973},{willpford},17
Mike,,,Wolfgang Wüster,1,4718,,,549
TheKakarinka,{1719032},{thekakarinka},Wolfgang Wüster,1,1259,,,549
leithallb,{412258},{leithallb},Wolfgang Wüster,1,858,,,549
Kostas Zontanos,{396990},{kostaszontanos},Wolfgang Wüster,1,2748,,,549
Scott Loarie,{477},{loarie},Wolfgang Wüster,1,1056,,,549
Kritsada Moomuang,,,Wolfgang Wüster,1,249,,,549
Pete Woodall,{108966},{nyoni-pete},Wolfgang Wüster,1,2044,,,549
TheKakarinka,{1719032},{thekakarinka},WonGun Kim,1,1259,,,4584
Luke,,,WonGun Kim,1,1080,,,4584
Joaquín Davila,{1477134},{joaco5},WonGun Kim,1,164,,,4584
Donald Hobern,{4859},{dhobern},WonGun Kim,1,1649,,,4584
Darin J McGuire,{6333},{darinjm7},WonGun Kim,1,151,,,4584
Subir B. Shakya,{679169},{subirshakya},WonGun Kim,1,577,,,4584
grisper1,,,WonGun Kim,1,150,,,4584
Ian McMillan,{513582},{ianmcmillan},WonGun Kim,1,86,,,4584
David McCorquodale,{479031},{dbmcc09},WonGun Kim,1,7233,,,4584
CK Kelly,{264009},{ck2az},WonGun Kim,1,32852,,,4584
Ryan Cooke,{469469},{ryancooke},WonGun Kim,1,1804,,,4584
Joseph McPhail,{1722768},{thebirdnerd},WonGun Kim,1,1496,,,4584
rae1211,{426793},{rae1211},WonGun Kim,1,413,,,4584
Mike,,,WonGun Kim,1,4718,,,4584
Simon Nicholas,{165659},{simonnicholas},WonGun Kim,1,453,,,4584
Michael Bakker Paiva,{25160},{michaelbakkerpaiva},WonGun Kim,1,1908,,,4584
Shanelle Wikramanayake,{625799},{shanelle97},WonGun Kim,1,253,,,4584
Daniel Kurek,{430342},{d_kurek},WonGun Kim,1,1408,,,4584
sea-kangaroo,{2991},{sea-kangaroo},WonGun Kim,1,10297,,,4584
Scott W. Gavins,{1774496},{scottwgavins},WonGun Kim,1,417,,,4584
Caitlin,,,WonGun Kim,1,386,,,4584
Jimmy Bryan,{1081534},{jlbryan},WonGun Kim,1,541,,,4584
wildchroma,{1354686},{wildchroma},Wouter Koch,1,1959,{26121},{wouterkoch},2308
Mike,,,Wouter Koch,1,4718,{26121},{wouterkoch},2308
TheKakarinka,{1719032},{thekakarinka},Wouter Koch,1,1259,{26121},{wouterkoch},2308
Kostas Zontanos,{396990},{kostaszontanos},Wouter Koch,1,2748,{26121},{wouterkoch},2308
Declan Troy,{522270},{troydeclan},Wyatt Patry,1,241,{213971},{wyattp11},199
Angela,,,wyldewastelander,1,353,{582051},{wyldewastelander},586
Subir B. Shakya,{679169},{subirshakya},wyldewastelander,1,577,{582051},{wyldewastelander},586
David McCorquodale,{479031},{dbmcc09},wyldewastelander,1,7233,{582051},{wyldewastelander},586
ajaco005,{432270},{ajaco005},Xavier,1,288,,,702
Madison Gover,{749118},{madisong},Xavier,1,1800,,,702
Mike,,,Xavier,1,4718,,,702
Kutushev Radik,{1155054},{radik_kutushev},Xavier,1,2594,,,702
leithallb,{412258},{leithallb},Xavier,1,858,,,702
Jimmy Bryan,{1081534},{jlbryan},Xavier,1,541,,,702
wildchroma,{1354686},{wildchroma},Xavier,1,1959,,,702
David McCorquodale,{479031},{dbmcc09},Xavier,1,7233,,,702
Ryan Cooke,{469469},{ryancooke},Xavier,1,1804,,,702
ladyrobyn,,,Xavier,1,736,,,702
avocat,{91922},{avocat},Xavier,1,3414,,,702
sea-kangaroo,{2991},{sea-kangaroo},Xavier,1,10297,,,702
Vijay Barve,{7943},{vijaybarve},Xavier,1,869,,,702
Daniel Kurek,{430342},{d_kurek},Y. Kawabe,1,1408,{1291030},{yoshik},1389
Mike,,,Y. Kawabe,1,4718,{1291030},{yoshik},1389
ahmedm,{1529405},{ahmedm},Y. Kawabe,1,1644,{1291030},{yoshik},1389
Pete Woodall,{108966},{nyoni-pete},Y. Kawabe,1,2044,{1291030},{yoshik},1389
wildchroma,{1354686},{wildchroma},Y. Kawabe,1,1959,{1291030},{yoshik},1389
Scott Loarie,{477},{loarie},Yan Cai,1,1056,{601423},{huzi0131},909
James Bailey,{6971},{silversea_starsong},Yan Cai,1,10404,{601423},{huzi0131},909
Vijay Barve,{7943},{vijaybarve},Yan Cai,1,869,{601423},{huzi0131},909
Navapol Komanasin,{794887},{nopcoeur},Yan Cai,1,270,{601423},{huzi0131},909
Kelvin Perrie,{773820},{kelvinperrie},Yan Cai,1,1165,{601423},{huzi0131},909
ladyrobyn,,,Yan Cai,1,736,{601423},{huzi0131},909
Larry Chen,{161086},{cypselurus},Yan Cai,1,470,{601423},{huzi0131},909
ahmedm,{1529405},{ahmedm},Yan Cai,1,1644,{601423},{huzi0131},909
swanand kesari,{679749},{swanand},Yan Cai,1,384,{601423},{huzi0131},909
Alexey Katz,,,Yan Cai,1,288,{601423},{huzi0131},909
robertpergl,{368404},{robertpergl},Yann Kemper,1,854,{517807},{kemper},1793
sea-kangaroo,{2991},{sea-kangaroo},Yann Kemper,1,10297,{517807},{kemper},1793
Ethan Beaver,{1401423},{ethanbeaver},Yingyod Lapwong,1,622,{701243},{charliev},2874
ladyrobyn,,,Yingyod Lapwong,1,736,{701243},{charliev},2874
leithallb,{412258},{leithallb},Yingyod Lapwong,1,858,{701243},{charliev},2874
martyhing,{433980},{martyhing},Yingyod Lapwong,1,332,{701243},{charliev},2874
Lennart Hudel,{863305},{lennarthud},Yingyod Lapwong,1,436,{701243},{charliev},2874
wildchroma,{1354686},{wildchroma},Yingyod Lapwong,1,1959,{701243},{charliev},2874
grisper1,,,Yingyod Lapwong,1,150,{701243},{charliev},2874
Rush Ecology Services,{64718},{rushecology},Yingyod Lapwong,1,137,{701243},{charliev},2874
Simon Nicholas,{165659},{simonnicholas},Yingyod Lapwong,1,453,{701243},{charliev},2874
Mark Calabretta,{747963},{marcalet},Yingyod Lapwong,1,131,{701243},{charliev},2874
sconk,{1864702},{sconk},Yingyod Lapwong,1,381,{701243},{charliev},2874
Scott W. Gavins,{1774496},{scottwgavins},Yingyod Lapwong,1,417,{701243},{charliev},2874
James Maino,{1278347},{jamos},Yingyod Lapwong,1,47,{701243},{charliev},2874
Antoni Camozzato,{1802650},{chuditch},Yingyod Lapwong,1,1326,{701243},{charliev},2874
tangatawhenua,{125707},{tangatawhenua},Yingyod Lapwong,1,1774,{701243},{charliev},2874
Luke,,,Yingyod Lapwong,1,1080,{701243},{charliev},2874
David Lohman,{150663},{dlohman},Yingyod Lapwong,1,24,{701243},{charliev},2874
James Bailey,{6971},{silversea_starsong},Yingyod Lapwong,1,10404,{701243},{charliev},2874
